article_id,url,status,in_zendesk,published,duplicate_count,error
360044148991,https://support.fyi.app/hc/en-us/articles/360044148991-Using-the-Document-Drawer,OK,True,True,1,
360043467132,https://support.fyi.app/hc/en-us/articles/360043467132-Managing-Emails-from-Outlook,OK,True,True,1,
360043607351,https://support.fyi.app/hc/en-us/articles/360043607351-Quick-Access-to-Views-Clients-Documents-Jobs-Tasks-and-Automation,OK,True,True,1,
360043047171,https://support.fyi.app/hc/en-us/articles/360043047171-Automatic-Document-Imports,OK,True,True,1,
360042554272,https://support.fyi.app/hc/en-us/articles/360042554272-Sending-Emails-Immediately-or-Saving-a-Draft,OK,True,True,1,
360042991771,https://support.fyi.app/hc/en-us/articles/360042991771-Introduction-to-Email-AutoFile,OK,True,True,1,
360042842991,https://support.fyi.app/hc/en-us/articles/360042842991-Updating-Tasks-from-Lists,OK,True,True,1,
360042795951,https://support.fyi.app/hc/en-us/articles/360042795951-Displaying-Tasks-from-your-Home,OK,True,True,1,
360042699071,https://support.fyi.app/hc/en-us/articles/360042699071-Displaying-and-Updating-Time-and-Disbursements,OK,True,True,1,
360037683131,https://support.fyi.app/hc/en-us/articles/360037683131-Tags-and-Keywords,OK,True,True,1,
360034802291,https://support.fyi.app/hc/en-us/articles/360034802291-Practice-wide-Shared-Email-Account,OK,True,True,1,
360034140671,https://support.fyi.app/hc/en-us/articles/360034140671-Setting-up-Document-Templates-and-Stationery,OK,True,True,1,
360032659872,https://support.fyi.app/hc/en-us/articles/360032659872-Connecting-your-BGL-account-to-FYI,OK,True,True,1,
360030839452,https://support.fyi.app/hc/en-us/articles/360030839452-Creating-Jobs,OK,True,True,1,
360028207471,https://support.fyi.app/hc/en-us/articles/360028207471-Displaying-Information-for-a-Client,OK,True,True,1,
360028159711,https://support.fyi.app/hc/en-us/articles/360028159711-Comments-and-Notifications,OK,True,True,1,
360028037071,https://support.fyi.app/hc/en-us/articles/360028037071-Creating-a-Stand-Alone-Task,OK,True,True,1,
360027859891,https://support.fyi.app/hc/en-us/articles/360027859891-Digital-Signatures-using-DocuSign,OK,True,True,1,
360026785772,https://support.fyi.app/hc/en-us/articles/360026785772-Collaborating-with-your-Clients,OK,True,True,1,
360026188371,https://support.fyi.app/hc/en-us/articles/360026188371-Filing-Email-Attachments,OK,True,True,1,
360025849251,https://support.fyi.app/hc/en-us/articles/360025849251-Saving-an-Office-Document-to-FYI,OK,True,True,1,
360024740512,https://support.fyi.app/hc/en-us/articles/360024740512-Xero-Tax-Return-AutoFile-Australia-and-New-Zealand-Only,OK,True,True,1,
360024483412,https://support.fyi.app/hc/en-us/articles/360024483412-Setting-Filing-Defaults-for-a-Client-from-Outlook,OK,True,True,1,
360024597031,https://support.fyi.app/hc/en-us/articles/360024597031-Previewing-a-Document,OK,True,True,1,
360024309052,https://support.fyi.app/hc/en-us/articles/360024309052-Previewing-an-Email,OK,True,True,1,
360024302171,https://support.fyi.app/hc/en-us/articles/360024302171-Introduction-to-the-Automation-Dashboard,OK,True,True,1,
360018857552,https://support.fyi.app/hc/en-us/articles/360018857552-Viewing-Activity-on-a-Document,OK,True,True,1,
360018154332,https://support.fyi.app/hc/en-us/articles/360018154332-Creating-a-Phone-Call-Record,OK,True,True,1,
360018426391,https://support.fyi.app/hc/en-us/articles/360018426391-Creating-Word-Documents-from-FYI,OK,True,True,1,
360018425611,https://support.fyi.app/hc/en-us/articles/360018425611-Searching-in-Lists,OK,True,True,1,
360018421631,https://support.fyi.app/hc/en-us/articles/360018421631-Managing-your-In-Tray,OK,True,True,1,
360018142272,https://support.fyi.app/hc/en-us/articles/360018142272-Microsoft-365-Integration,OK,True,True,1,
51396500685209,https://support.fyi.app/hc/en-us/articles/51396500685209-Process-Filter-Details-Document,OK,True,True,1,
48030500216601,https://support.fyi.app/hc/en-us/articles/48030500216601-Using-My-Time-Group-View,OK,True,True,1,
46945437003673,https://support.fyi.app/hc/en-us/articles/46945437003673-Using-Home-My-Team-Productivity,OK,True,True,1,
43177784794009,https://support.fyi.app/hc/en-us/articles/43177784794009-Editing-Jobs-from-the-Job-Summary,OK,True,True,1,
42137650816281,https://support.fyi.app/hc/en-us/articles/42137650816281-WIP-Write-Off-on-Completed-Jobs,OK,True,True,1,
39907775029657,https://support.fyi.app/hc/en-us/articles/39907775029657-Nominating-the-Primary-Contact-for-a-Client,OK,True,True,1,
39198644579993,https://support.fyi.app/hc/en-us/articles/39198644579993-Automation-Process-Filters,OK,True,True,1,
37049041545625,https://support.fyi.app/hc/en-us/articles/37049041545625-Aged-WIP-Report,OK,True,True,1,
30837792047641,https://support.fyi.app/hc/en-us/articles/30837792047641-Employee-Offboarding,OK,True,True,1,
29633957490201,https://support.fyi.app/hc/en-us/articles/29633957490201-Editing-Client-Details,OK,True,True,1,
29515525218713,https://support.fyi.app/hc/en-us/articles/29515525218713-Previewing-an-Invoice,OK,True,True,1,
27596576922521,https://support.fyi.app/hc/en-us/articles/27596576922521-Managing-FYI-Excel-Master-Report-Templates,OK,True,True,1,
23374160428697,https://support.fyi.app/hc/en-us/articles/23374160428697-Opening-and-Editing-Invoices,OK,True,True,1,
22298703441305,https://support.fyi.app/hc/en-us/articles/22298703441305-Process-Step-Details-AutoTime,OK,True,True,1,
22088167867161,https://support.fyi.app/hc/en-us/articles/22088167867161-Employee-Summary,OK,True,True,1,
20784817865369,https://support.fyi.app/hc/en-us/articles/20784817865369-Creating-Individual-Time-Entries,OK,True,True,1,
20657272276889,https://support.fyi.app/hc/en-us/articles/20657272276889-FYI-Practice-Sync-Desktop-App,OK,True,True,1,
19344640374553,https://support.fyi.app/hc/en-us/articles/19344640374553-After-Upgrading-to-New-Collaborate-from-Legacy-Collaborate-using-OneDrive,OK,True,True,1,
18126750039705,https://support.fyi.app/hc/en-us/articles/18126750039705-Link-your-OneDrive-Admin-Account-for-New-Collaborate,OK,True,True,1,
18098661580697,https://support.fyi.app/hc/en-us/articles/18098661580697-Co-Editing-a-Document-with-a-Client,OK,True,True,1,
18064383906329,https://support.fyi.app/hc/en-us/articles/18064383906329-Sharing-the-New-Collaborate-Client-and-Upload-Folders,OK,True,True,1,
16812927345689,https://support.fyi.app/hc/en-us/articles/16812927345689-Practice-Sync-Integration-with-APS-Australia-and-New-Zealand,OK,True,True,1,
16809814339609,https://support.fyi.app/hc/en-us/articles/16809814339609-Practice-Sync-Integration-with-MYOB-AE-AO-Australia-and-New-Zealand,OK,True,True,1,
16779244418329,https://support.fyi.app/hc/en-us/articles/16779244418329-Practice-Sync-Integration-with-IRIS-United-Kingdom-only,OK,True,True,1,
15505986123417,https://support.fyi.app/hc/en-us/articles/15505986123417-Configuring-your-Settings-to-Co-Edit-Documents-with-your-Team,OK,True,True,1,
14142342923289,https://support.fyi.app/hc/en-us/articles/14142342923289-Creating-and-Maintaining-Task-Templates,OK,True,True,1,
10426836068889,https://support.fyi.app/hc/en-us/articles/10426836068889-Searching-for-Tasks,OK,True,True,1,
10423091060633,https://support.fyi.app/hc/en-us/articles/10423091060633-Searching-for-Jobs,OK,True,True,1,
10182859032217,https://support.fyi.app/hc/en-us/articles/10182859032217-Searching-for-Documents,OK,True,True,1,
10061027573401,https://support.fyi.app/hc/en-us/articles/10061027573401-Offboarding-a-Client,OK,True,True,1,
7918025524249,https://support.fyi.app/hc/en-us/articles/7918025524249-Collaborating-with-Azure-AD-B2B,OK,True,True,1,
5334156830617,https://support.fyi.app/hc/en-us/articles/5334156830617-Setup-and-Preparation-for-Capacity-Planning,OK,True,True,1,
4529397184409,https://support.fyi.app/hc/en-us/articles/4529397184409-Job-Custom-Fields-Tab,OK,True,True,1,
4413426571417,https://support.fyi.app/hc/en-us/articles/4413426571417-Running-a-Manual-Sync-with-MYOB-Practice-Management-formerly-GreatSoft-and-Additional-Notes-on-Syncing,OK,True,True,1,
4408735404441,https://support.fyi.app/hc/en-us/articles/4408735404441-Sending-a-Bulk-Email-to-all-Clients,OK,True,True,1,
4405910435737,https://support.fyi.app/hc/en-us/articles/4405910435737-Client-Signed-Notification,OK,True,True,1,
4407374749581,https://support.fyi.app/hc/en-us/articles/4407374749581-Filing-Attachments-using-the-Email-Attachments-Section,OK,True,True,1,
360058026792,https://support.fyi.app/hc/en-us/articles/360058026792-Integration-with-DocuSign,OK,True,True,1,
360046638412,https://support.fyi.app/hc/en-us/articles/360046638412-Filing-Email-from-another-User-s-Outlook,OK,True,True,1,
360046274812,https://support.fyi.app/hc/en-us/articles/360046274812-Co-Editing-an-External-Document-Co-Edit-with-Client,OK,True,True,1,
360046202632,https://support.fyi.app/hc/en-us/articles/360046202632-Sharing-the-Share-Folder-with-the-Client,OK,True,True,1,
360044925451,https://support.fyi.app/hc/en-us/articles/360044925451-Using-Tags,OK,True,True,1,
360043449632,https://support.fyi.app/hc/en-us/articles/360043449632-Sharing-your-In-Tray,OK,True,True,1,
360043047191,https://support.fyi.app/hc/en-us/articles/360043047191-Custom-Processes,OK,True,True,1,
360042593552,https://support.fyi.app/hc/en-us/articles/360042593552-Navigating-between-Groups-Clients-and-Jobs,OK,True,True,1,
360042365672,https://support.fyi.app/hc/en-us/articles/360042365672-Using-the-Task-Drawer,OK,True,True,1,
360042364672,https://support.fyi.app/hc/en-us/articles/360042364672-Displaying-a-Practice-wide-Tasks-List,OK,True,True,1,
360042068312,https://support.fyi.app/hc/en-us/articles/360042068312-Displaying-the-Job-Workspace,OK,True,True,1,
360039909892,https://support.fyi.app/hc/en-us/articles/360039909892-Digital-Signatures-using-Adobe-Sign,OK,True,True,1,
360040115011,https://support.fyi.app/hc/en-us/articles/360040115011-Workflow-Basics,OK,True,True,1,
360035701771,https://support.fyi.app/hc/en-us/articles/360035701771-Setting-up-Custom-Processes,OK,True,True,1,
360032707772,https://support.fyi.app/hc/en-us/articles/360032707772-Previewing-Documents-as-Read-Only,OK,True,True,1,
360033065251,https://support.fyi.app/hc/en-us/articles/360033065251-Connecting-your-NowInfinity-account-to-FYI,OK,True,True,1,
360029896112,https://support.fyi.app/hc/en-us/articles/360029896112-Updating-and-Actioning-Tasks-from-the-Drawer,OK,True,True,1,
360028266451,https://support.fyi.app/hc/en-us/articles/360028266451-Filing-Documents-in-FYI-and-Filing-Defaults,OK,True,True,1,
360027575612,https://support.fyi.app/hc/en-us/articles/360027575612-Integration-with-Zapier,OK,True,True,1,
360024783792,https://support.fyi.app/hc/en-us/articles/360024783792-Adding-Comments-and-Notifying-Team-Members,OK,True,True,1,
360024600811,https://support.fyi.app/hc/en-us/articles/360024600811-Drag-and-Drop,OK,True,True,1,
360024592211,https://support.fyi.app/hc/en-us/articles/360024592211-Opening-and-Editing-Emails,OK,True,True,1,
360024323171,https://support.fyi.app/hc/en-us/articles/360024323171--Filed-in-FYI-Label-in-Outlook,OK,True,True,1,
360024051432,https://support.fyi.app/hc/en-us/articles/360024051432-Synchronising-Clients-Staff-Jobs-Time-Tax-Returns-with-Xero-Practice-Manager,OK,True,True,1,
360024050572,https://support.fyi.app/hc/en-us/articles/360024050572-Tax-Assessments-AutoFile-Agreed-Not-Postal-Agreed-Postal-Australia-Only,OK,True,True,1,
360024044492,https://support.fyi.app/hc/en-us/articles/360024044492-Automation-Processes,OK,True,True,1,
360018857432,https://support.fyi.app/hc/en-us/articles/360018857432-Updating-Filing-Details-of-a-Document,OK,True,True,1,
360019162131,https://support.fyi.app/hc/en-us/articles/360019162131-Document-Version-History-Creating-a-New-or-Recovering-a-Document-Version,OK,True,True,1,
360018296332,https://support.fyi.app/hc/en-us/articles/360018296332-Adding-the-FYI-Add-ins-to-Your-Practice-Microsoft-365-Account,OK,True,True,1,
360018528351,https://support.fyi.app/hc/en-us/articles/360018528351-Creating-Templates-for-Word-Spreadsheet-or-Presentation,OK,True,True,1,
360018523591,https://support.fyi.app/hc/en-us/articles/360018523591-Creating-Email-Templates-and-Signatures,OK,True,True,1,
360018154292,https://support.fyi.app/hc/en-us/articles/360018154292-Creating-a-File-Note,OK,True,True,1,
360018153072,https://support.fyi.app/hc/en-us/articles/360018153072-Creating-Excel-Spreadsheets-from-FYI,OK,True,True,1,
360018425951,https://support.fyi.app/hc/en-us/articles/360018425951-Displaying-Information-for-Client-Groups,OK,True,True,1,
360018425871,https://support.fyi.app/hc/en-us/articles/360018425871-Sorting-and-Filtering-Lists,OK,True,True,1,
360018151952,https://support.fyi.app/hc/en-us/articles/360018151952-Creating-an-Email-in-FYI,OK,True,True,1,
360018146992,https://support.fyi.app/hc/en-us/articles/360018146992-Adding-a-Task-to-an-Email-or-Document,OK,True,True,1,
360018418971,https://support.fyi.app/hc/en-us/articles/360018418971-Clients-List-and-Client-Workspace,OK,True,True,1,
51220105670553,https://support.fyi.app/hc/en-us/articles/51220105670553-Process-Filter-Details-Job,OK,True,True,1,
50222681726233,https://support.fyi.app/hc/en-us/articles/50222681726233-Pinned-Documents,OK,True,True,1,
43236408469017,https://support.fyi.app/hc/en-us/articles/43236408469017-Editing-Jobs-from-the-Jobs-Drawer,OK,True,True,1,
42554270556313,https://support.fyi.app/hc/en-us/articles/42554270556313-Managing-Display-Names-for-New-Collaborate,OK,True,True,1,
41398398482969,https://support.fyi.app/hc/en-us/articles/41398398482969-Automatically-Bulk-Update-Job-Type-from-Standard-to-Workflow-Job,OK,True,True,1,
40416735999257,https://support.fyi.app/hc/en-us/articles/40416735999257-Integration-with-Dashboard-Insights-Australia-and-New-Zealand-only,OK,True,True,1,
38403196412057,https://support.fyi.app/hc/en-us/articles/38403196412057-Opening-and-Editing-Interim-Invoices,OK,True,True,1,
37290286940057,https://support.fyi.app/hc/en-us/articles/37290286940057-Average-Hourly-Rate-Report,OK,True,True,1,
37004859037337,https://support.fyi.app/hc/en-us/articles/37004859037337-Creating-and-Editing-Client-Contacts,OK,True,True,1,
33532664629273,https://support.fyi.app/hc/en-us/articles/33532664629273-Merge-Employees-from-Clients,OK,True,True,1,
31218462788505,https://support.fyi.app/hc/en-us/articles/31218462788505-Synchronising-Contacts-Invoices-and-Client-Ledger-Reports-with-Xero-Ledger,OK,True,True,1,
31200778578585,https://support.fyi.app/hc/en-us/articles/31200778578585-Integration-with-StackGo-IdentityCheck,OK,True,True,1,
30992550585113,https://support.fyi.app/hc/en-us/articles/30992550585113-Creating-Time-using-the-Timer,OK,True,True,1,
30837049380889,https://support.fyi.app/hc/en-us/articles/30837049380889-Employee-Onboarding,OK,True,True,1,
29319258912665,https://support.fyi.app/hc/en-us/articles/29319258912665-Creating-Reports-from-Excel-Report-Templates,OK,True,True,1,
28983762946969,https://support.fyi.app/hc/en-us/articles/28983762946969-Practice-Sync-app,OK,True,True,1,
23899043082393,https://support.fyi.app/hc/en-us/articles/23899043082393-Approving-Invoices,OK,True,True,1,
22174147891353,https://support.fyi.app/hc/en-us/articles/22174147891353-Using-My-Time-Productivity-Dashboard,OK,True,True,1,
22090259733017,https://support.fyi.app/hc/en-us/articles/22090259733017-Employee-Custom-Fields,OK,True,True,1,
18126406084761,https://support.fyi.app/hc/en-us/articles/18126406084761-Summary-of-New-Collaborate-Folder-Structure,OK,True,True,1,
18124946361753,https://support.fyi.app/hc/en-us/articles/18124946361753-Setting-up-Microsoft-365-for-New-Collaborate,OK,True,True,1,
12305984435353,https://support.fyi.app/hc/en-us/articles/12305984435353-Process-Step-Details-Convert-to-PDF,OK,True,True,1,
9800036671257,https://support.fyi.app/hc/en-us/articles/9800036671257-Searching-for-Clients,OK,True,True,1,
8255133438105,https://support.fyi.app/hc/en-us/articles/8255133438105-Formatting-and-Fonts-using-the-Editor-in-FYI,OK,True,True,1,
5473029920665,https://support.fyi.app/hc/en-us/articles/5473029920665-Using-FYI-in-MYOB-Workpapers-Australia-New-Zealand-Only,OK,True,True,1,
5334136865049,https://support.fyi.app/hc/en-us/articles/5334136865049-Running-a-Capacity-Planning-Report-Making-Adjustments-and-Refreshing-the-Report-Data,OK,True,True,1,
5031769605401,https://support.fyi.app/hc/en-us/articles/5031769605401-Enabling-XPM-Workflow-Jobs,OK,True,True,1,
4529736855705,https://support.fyi.app/hc/en-us/articles/4529736855705-Job-Documents-Tab,OK,True,True,1,
4415101841305,https://support.fyi.app/hc/en-us/articles/4415101841305-Requirements-for-documents-to-be-imported-from-BGL-CAS-360-or-from-NowInfinity,OK,True,True,1,
4409793633561,https://support.fyi.app/hc/en-us/articles/4409793633561-Importing-Custom-Processes,OK,True,True,1,
4409771145113,https://support.fyi.app/hc/en-us/articles/4409771145113-Onboarding-a-New-Client,OK,True,True,1,
4406519502873,https://support.fyi.app/hc/en-us/articles/4406519502873-Alter-Document-Name-Received-from-Signing-Service,OK,True,True,1,
4406200311577,https://support.fyi.app/hc/en-us/articles/4406200311577-Integration-with-AccountKit,OK,True,True,1,
4406036932493,https://support.fyi.app/hc/en-us/articles/4406036932493-Connecting-FYI-to-Xero-Tax-for-MYOB-Practice-Management-formerly-GreatSoft-Practices,OK,True,True,1,
360058481371,https://support.fyi.app/hc/en-us/articles/360058481371-Integration-with-Adobe-Sign,OK,True,True,1,
360057629191,https://support.fyi.app/hc/en-us/articles/360057629191-Client-Upload-Notification,OK,True,True,1,
360056056812,https://support.fyi.app/hc/en-us/articles/360056056812-Sending-a-Bulk-Email-with-an-Attachment,OK,True,True,1,
360052698412,https://support.fyi.app/hc/en-us/articles/360052698412-How-the-Client-accesses-the-Shared-Document,OK,True,True,1,
360052395852,https://support.fyi.app/hc/en-us/articles/360052395852-Including-Merge-Fields-in-Email-Templates-and-Signatures,OK,True,True,1,
360048419391,https://support.fyi.app/hc/en-us/articles/360048419391-Digital-Signatures-using-Annature,OK,True,True,1,
360047724551,https://support.fyi.app/hc/en-us/articles/360047724551-Sharing-the-Upload-Folder-with-the-Client,OK,True,True,1,
360046030831,https://support.fyi.app/hc/en-us/articles/360046030831-Filing-Attachments-in-Outgoing-Emails,OK,True,True,1,
360044917891,https://support.fyi.app/hc/en-us/articles/360044917891-Using-Keywords,OK,True,True,1,
360044460811,https://support.fyi.app/hc/en-us/articles/360044460811-Using-Knowledge-Cabinets,OK,True,True,1,
360043722911,https://support.fyi.app/hc/en-us/articles/360043722911-Using-Upload-to-Import-a-File,OK,True,True,1,
360043165092,https://support.fyi.app/hc/en-us/articles/360043165092-Quick-Access-to-Recently-Used-Tasks-and-Views,OK,True,True,1,
360043036391,https://support.fyi.app/hc/en-us/articles/360043036391-Client-Summary,OK,True,True,1,
360042593112,https://support.fyi.app/hc/en-us/articles/360042593112-Quick-Access-to-Recently-Used-Clients-and-Views,OK,True,True,1,
360042928071,https://support.fyi.app/hc/en-us/articles/360042928071-Completing-a-Task,OK,True,True,1,
360042364492,https://support.fyi.app/hc/en-us/articles/360042364492-Displaying-Tasks-by-Client,OK,True,True,1,
360042308492,https://support.fyi.app/hc/en-us/articles/360042308492-Co-Editing-an-Internal-Document,OK,True,True,1,
360039824712,https://support.fyi.app/hc/en-us/articles/360039824712-Using-the-Workflow-for-Approval-Examples,OK,True,True,1,
360035319151,https://support.fyi.app/hc/en-us/articles/360035319151-Nominating-the-Client-to-Include-in-AutoFile,OK,True,True,1,
360032251211,https://support.fyi.app/hc/en-us/articles/360032251211-Stapled-Documents,OK,True,True,1,
360028160431,https://support.fyi.app/hc/en-us/articles/360028160431-Creating-PowerPoint-Presentations-from-FYI,OK,True,True,1,
360028018091,https://support.fyi.app/hc/en-us/articles/360028018091-Adding-a-Task-to-a-Job,OK,True,True,1,
360026132572,https://support.fyi.app/hc/en-us/articles/360026132572-Adding-FYI-Add-ins-as-a-User-from-within-Office-and-Outlook,OK,True,True,1,
360024314712,https://support.fyi.app/hc/en-us/articles/360024314712-Opening-Editing-and-Finish-Editing-Documents,OK,True,True,1,
360024051512,https://support.fyi.app/hc/en-us/articles/360024051512-Automation-Apps,OK,True,True,1,
360024309691,https://support.fyi.app/hc/en-us/articles/360024309691-Email-AutoFile-Settings-Exclusions-and-Practice-Filing-Defaults,OK,True,True,1,
360024050792,https://support.fyi.app/hc/en-us/articles/360024050792-Tax-Assessments-AutoFile-Variance-Australia-Only,OK,True,True,1,
360024049812,https://support.fyi.app/hc/en-us/articles/360024049812-Automation-Process-Steps,OK,True,True,1,
360022738971,https://support.fyi.app/hc/en-us/articles/360022738971-Running-the-Client-Ledger-Reports-AutoFile-Australia-and-UK,OK,True,True,1,
360018257772,https://support.fyi.app/hc/en-us/articles/360018257772-Creating-Stationery-for-Word,OK,True,True,1,
360018155292,https://support.fyi.app/hc/en-us/articles/360018155292-Creating-a-Meeting-Record,OK,True,True,1,
360018427291,https://support.fyi.app/hc/en-us/articles/360018427291-Sharing-Documents-with-External-Users,OK,True,True,1,
360018427231,https://support.fyi.app/hc/en-us/articles/360018427231-Bulk-Updating-of-Filing-Details,OK,True,True,1,
360018152052,https://support.fyi.app/hc/en-us/articles/360018152052-Adding-Removing-and-Moving-Columns-in-Lists,OK,True,True,1,
360018421731,https://support.fyi.app/hc/en-us/articles/360018421731-Bulk-Update-Emails-and-Documents,OK,True,True,1,
50382308452505,https://support.fyi.app/hc/en-us/articles/50382308452505-Process-Filter-Details-Time-Entry,OK,True,True,1,
49465904561561,https://support.fyi.app/hc/en-us/articles/49465904561561-Optimised-Custom-Field-Sync-with-Xero-Practice-Manager,MISSING,False,False,0,Article not found in Zendesk
43190760317977,https://support.fyi.app/hc/en-us/articles/43190760317977-Displaying-the-Job-Drawer,OK,True,True,1,
